反復回数,回転角度θ（度）,スケールs,目的関数値J,勾配ノルム,∂J/∂θ,∂J/∂s
735,4.7574170057653955,1.1005320976591315,865889.5,28752478203.130394,-3527941646.2108984,-28535217373.666862
736,4.765327737097779,1.1006710336880468,865790.5,28765496767.72885,-3547118872.660097,-28545958593.072987
737,4.773221750157565,1.1008107409735373,866503.0,28888922747.70149,-3501495711.7486095,-28675937391.884342
738,4.781088660936442,1.1009503386199924,866730.0,28880456686.733128,-3490026512.988492,-28668806975.054012
739,4.788870716727479,1.1010902655669748,867604.0,28958384671.65387,-3416762400.4619493,-28756108524.803337
740,4.796636480387545,1.101230358932207,867632.5,29000138751.202316,-3412347129.0087376,-28798679390.904926
741,4.804406690646102,1.1013701695218627,868198.0,28954184390.109264,-3414213032.2854214,-28752181535.782974
742,4.812192833785585,1.1015099326303006,866721.5,28944514773.77728,-3432848067.9402056,-28740224244.63404
743,4.819975388193863,1.1016497301649688,866420.0,28936452474.094776,-3419049370.844694,-28733749897.729538
744,4.827831458500717,1.1017892859261194,866968.5,28807938097.549923,-3438011333.0497274,-28602051945.727425
745,4.835677867869014,1.101929114675375,866721.0,28813545353.764774,-3424258256.188361,-28609349018.255997
746,4.843485179016058,1.102069009204638,866588.5,28838555562.824963,-3392347793.5238924,-28638335555.64842
747,4.851305934632071,1.1022089257864016,867305.5,28848978974.627235,-3392737475.017041,-28648785668.92669
748,4.859125801896733,1.1023490756331096,867019.0,28899229887.573,-3389197654.6759443,-28699805353.910187
749,4.866927167963358,1.102489218780284,867384.0,28900339598.209034,-3374992220.9601345,-28702596683.928577
750,4.874752366564341,1.1026297321260161,868105.0,28939945604.895294,-3386686380.0285234,-28741099613.230316
751,4.88257033878221,1.1027702693760915,867943.0,28936901907.62487,-3376921345.7283735,-28739183952.16308
752,4.890382593390362,1.1029111401309202,867787.5,28947327110.649647,-3381915713.1231556,-28749093776.331154
753,4.898210792528653,1.1030522379696461,866455.0,28968605744.63487,-3375569136.584203,-28771264341.217827
754,4.906035033017704,1.1031934863417954,867018.0,29007292762.194996,-3376924833.024765,-28810057481.091404
755,4.913870307494237,1.1033351447707502,867652.5,29093531280.64964,-3364484117.2929745,-28898335747.97383
756,4.921810080168836,1.1034770537317478,868031.0,29125180800.38246,-3430931990.2696877,-28922393786.35716
757,4.929733229691757,1.1036188839958612,869113.0,29083450898.945545,-3400987962.1723776,-28883912426.687195
758,4.937620119838852,1.1037609043242707,867883.5,29114594461.276203,-3388846709.7071714,-28916696364.257828
759,4.94552919693426,1.1039028862063949,868222.5,29110121795.130497,-3399809217.4272537,-28910906042.74498
760,4.9534761911303065,1.1040450284519143,867683.5,29137778550.033592,-3427938407.2041845,-28935434627.930027
761,4.961412494859678,1.1041869228717553,867692.0,29096657476.974533,-3432978490.660825,-28893427194.001026
762,4.969371208611169,1.104329169528041,866294.0,29153630755.189156,-3437113043.8250656,-28950309845.213722
763,4.977334215704757,1.1044716060436561,865374.5,29158594025.277397,-3404766635.6636753,-28959129297.81581
764,4.985314065463857,1.1046139880335402,864828.5,29146610731.8793,-3415475920.5894556,-28945801792.16971
765,4.993354106606161,1.1047564616447831,864396.0,29155136111.472836,-3470441803.580101,-28947849581.039196
766,5.001396788341863,1.1048987781973367,864287.0,29122971901.136513,-3478952007.0555687,-28914432128.039295
767,5.0094083540974506,1.105041152107802,864947.5,29146182171.6943,-3460628480.090063,-28940006663.931164
768,5.01742185476821,1.1051836280169978,865443.5,29155281292.91079,-3458317048.0666924,-28949446807.561024
769,5.025429115243526,1.1053260609242124,865677.5,29139010670.558655,-3463164841.9229774,-28932480573.511147
770,5.033358051687466,1.105468218119625,865851.5,29108596971.9,-3405859258.2752514,-28908658571.184635
771,5.041269751697567,1.1056104073036155,865803.5,29123006968.59964,-3394256267.0723658,-28924532136.0008
772,5.049203883916917,1.1057527327045626,865878.5,29142458645.667603,-3406124918.361844,-28942722901.533657
773,5.057177396537277,1.1058950475649592,867500.5,29116104645.273758,-3427349903.862605,-28913678810.400883
774,5.065169235252375,1.1060375317236657,867789.5,29118492281.39064,-3419287366.1286774,-28917037653.418774
775,5.073136238318377,1.1061799604646112,867947.5,29118174962.0144,-3402670812.2960978,-28918678124.382355
776,5.081164869704573,1.1063223476321018,868220.0,29087823206.073467,-3456005926.71692,-28881784603.834362
777,5.0892023394387795,1.1064648138667101,868725.0,29099353900.67643,-3463224188.063695,-28892533216.386948
778,5.097226247773715,1.1066073427515088,868403.0,29123524012.09183,-3472477451.970211,-28915766481.773365
779,5.105224103328967,1.106750292401733,868562.5,29220133303.01234,-3433439488.65592,-29017713271.785374
780,5.113250188111242,1.1068933214466166,868213.0,29213442539.652683,-3467968080.650419,-29006868538.48893
781,5.121305549259819,1.1070363724663617,868906.5,29210191077.17026,-3464269030.58101,-29004035975.163086
782,5.129436821655999,1.1071797983208518,868419.5,29268662243.77563,-3509642767.318473,-29057477474.585197
783,5.137587674331717,1.1073230178703148,868442.5,29196013171.932873,-3530697590.5066624,-28981741832.748222
784,5.145743802105271,1.1074662806525353,868675.5,29208386915.531853,-3524420385.660246,-28994970721.705425
785,5.153917518896006,1.1076092703543232,868342.5,29161769352.002083,-3545739903.919897,-28945405857.80614
786,5.162080721156832,1.1077523306160013,868801.0,29183122991.670418,-3534244112.098666,-28968323840.06811
787,5.1701950904194796,1.1078953947411638,868424.0,29192799464.964645,-3498725338.679201,-28982381917.40155
788,5.178269978322193,1.1080382833155058,867996.0,29180133198.124424,-3477597228.0388336,-28972167522.983498
789,5.186326857260674,1.1081810709885447,866288.5,29156819508.62707,-3448941114.145607,-28952114414.146202
790,5.194468349241604,1.1083238997554234,866032.5,29160795417.495235,-3529715450.8028765,-28946383162.9683
791,5.2026031938348885,1.1084670888621921,865516.5,29229609084.34132,-3494408608.605839,-29019978561.32065
792,5.2106905826332754,1.1086100311048643,865352.5,29204210710.43591,-3478245285.0392914,-28996339992.430794
793,5.21881232945161,1.1087527896489544,865604.0,29162961763.616814,-3501793271.0348587,-28951956457.433258
794,5.226926864589149,1.1088958363196575,866155.0,29221100793.51389,-3493547077.9904137,-29011512549.3064
795,5.23508040726746,1.1090389457955812,867319.5,29237874649.882618,-3523509741.085807,-29024785841.53072
796,5.243264269725695,1.1091821636657755,865838.5,29269327731.350666,-3541991801.075098,-29054222411.317947
797,5.251514383532881,1.1093253893346955,865902.0,29253278552.922024,-3583062324.9735584,-29033015180.4838
798,5.259751127195719,1.1094685245627072,865944.0,29234612911.947647,-3554248968.2988396,-29017751573.52414
799,5.268045728141487,1.109611736764816,866571.0,29259457998.054302,-3605502771.126994,-29036463836.13713
800,5.2763178019935815,1.1097549865690044,866120.0,29277124977.713715,-3579111966.621793,-29057529222.063137
801,5.284632374001163,1.1098985300037563,866197.0,29333646077.775356,-3608317638.071683,-29110871440.73441
802,5.29295843285967,1.1100420838831033,866174.5,29339870776.440014,-3622604897.815241,-29115369668.484787
803,5.3013102492718716,1.110185068169307,866535.5,29185196561.239258,-3644713092.4549274,-28956722272.93447
804,5.309720437888711,1.1103282103773258,866916.5,29177483684.927624,-3677340462.008301,-28944822012.074875
805,5.31816375235909,1.110471369430483,866626.5,29168132477.112186,-3679148775.3084307,-28935165741.559406
806,5.326585962715543,1.110614593593973,866470.5,29198936683.139923,-3665874182.5283756,-28967900681.683617
807,5.334951535411172,1.110757855191431,866359.5,29228636400.043472,-3625762153.4056816,-29002879764.1351
808,5.343244411345916,1.1109009768810307,866976.5,29225968377.130318,-3563820753.9074764,-29007868057.04686
809,5.351625037434079,1.1110439202465583,867171.0,29162764961.605408,-3639488500.8972187,-28934771187.235558
810,5.360019582983699,1.1111870188021418,867414.0,29162646829.52851,-3658539950.5306215,-28932249403.290108
811,5.368364011628715,1.11132988046685,866979.5,29121150861.472576,-3627333763.0210896,-28894357187.3176
812,5.376732088678114,1.1114729760489788,866966.5,29152323982.793335,-3636049629.1612186,-28924680407.77675
813,5.3851189533507755,1.1116164774752377,866102.0,29230626189.050888,-3634198435.4289246,-29003829215.052856
814,5.393513287506104,1.1117595984336235,866853.5,29144953947.66302,-3663034825.718508,-28913846449.01075
815,5.401851140340234,1.1119025255784836,866964.0,29132383310.64458,-3623010393.209881,-28906219971.64306
816,5.410202797016346,1.1120449472406073,866945.0,28995781244.93695,-3623195237.073427,-28768520752.348145
817,5.418597752174028,1.1121879071005905,866558.5,29037243005.13813,-3613948261.759489,-28811470967.320793
818,5.426939245085253,1.1123308430608638,865835.5,29041660803.96977,-3574351655.4762707,-28820861758.383076
819,5.435190868643385,1.1124738963194034,865430.0,29084034979.465576,-3503126655.519005,-28872291116.608143
820,5.443450713542337,1.1126169797564263,865935.0,29088945990.23534,-3502533020.878356,-28877310145.865135
821,5.451776014940578,1.1127605089207744,867025.0,29167982161.11148,-3542606645.925068,-28952048658.137566
822,5.460106094925328,1.1129038328763403,867605.0,29108399053.86732,-3551813664.4066963,-28890889830.057465
823,5.468417554041368,1.1130475797083141,867688.5,29174456846.431004,-3516188397.852957,-28961791233.193245
824,5.47670212255572,1.1131912322151485,867971.5,29141499177.344234,-3487417952.4847107,-28932073730.16739
825,5.485037056586924,1.1133347730003238,867946.5,29041868018.42348,-3536585365.5328636,-28825729166.00424
826,5.493357650828272,1.1134781134778537,866901.0,28995942914.73695,-3529716867.48291,-28780302367.245735
827,5.501731781230391,1.1136215501887823,867914.0,28980325662.255634,-3554305292.7899246,-28761540107.859974
828,5.510096048529452,1.1137649981335476,868361.5,28998898482.74587,-3544238435.314189,-28781495567.92076
829,5.518525479973507,1.1139083464291404,869117.5,28955372675.318336,-3589557320.163965,-28732014983.495834
830,5.526906466393257,1.114051578069734,869982.0,28904992228.180393,-3528199483.97801,-28688854701.99928
831,5.535297887161384,1.114194902028512,870842.0,28914707140.313194,-3513063209.4286013,-28700499575.73279
832,5.543764898079954,1.1143386605902854,870822.5,28932669439.35089,-3574336353.0840626,-28711034124.91042
833,5.552167985979136,1.1144824252037402,869763.5,28979506106.139603,-3507683832.581167,-28766437532.069054
834,5.560535043904315,1.1146260352718869,869382.0,28963399817.684494,-3483093468.5583,-28753201367.644833
835,5.568902898345541,1.1147696511325802,869650.5,28960936441.810894,-3490933626.242367,-28749769077.399223
836,5.57727773040063,1.1149133718955573,868460.5,28976361395.75006,-3483845877.923094,-28766166543.97997
837,5.585584365400517,1.115057003863017,868572.0,28952393346.479824,-3419102230.8575096,-28749796876.225655
838,5.593912010579956,1.1152004924919854,868616.0,28915498409.16753,-3442239845.713585,-28709876925.8099
839,5.602268833469776,1.1153441728182412,867780.0,28912086417.269066,-3467099363.6022854,-28703448625.60147
840,5.610643037720575,1.1154879776510613,868209.5,28912482010.55489,-3472587690.4848146,-28703183634.26875
841,5.619032438110416,1.1156320099009058,867523.5,28935668830.39103,-3455444578.964468,-28728606534.667984
842,5.627425946705615,1.1157760772616736,867756.0,28940120916.841534,-3441183409.170084,-28734802164.376587
843,5.635821137881491,1.115920673185758,868120.5,29039965968.51762,-3425564020.1271954,-28837217871.990902
844,5.6441768438478945,1.1160654099981901,868255.0,29061626705.095814,-3392258388.3647203,-28862964674.00581
845,5.652581404521463,1.1162100869514255,869052.0,29042702458.987907,-3429090712.1768284,-28839554487.0056
846,5.661002187462192,1.1163551113662724,868929.5,29105087328.58155,-3437923079.814437,-28901328573.29638
847,5.66935013562726,1.1165002606130985,869940.0,29162010128.6135,-3386812377.0688057,-28964673943.68336
848,5.6776876989951575,1.1166452972969994,869236.5,29144949313.47718,-3386930051.057644,-28947483056.63891
849,5.6860328759984995,1.1167904899633996,868793.5,29184592359.166073,-3379574949.9925976,-28988254592.646263
850,5.694345726706444,1.1169358105151046,868069.0,29221762933.2118,-3348178225.3644753,-29029315036.631958
851,5.702858102705515,1.1170814538939962,867514.5,29221091594.01432,-3480071848.6539507,-29013122787.35229
852,5.711436123189318,1.1172271197191561,867146.0,29211319092.394123,-3515665025.3407564,-28998987267.614452
853,5.720007188867474,1.1173726115153892,867172.0,29189457300.191757,-3521903920.043998,-28976207658.31334
854,5.728593582216145,1.1175182699661204,866377.0,29215153126.288628,-3530265757.432001,-29001075770.98469
855,5.73718380552399,1.1176640406955887,866111.5,29214938595.988354,-3533925984.1620064,-29000413864.38881
856,5.745731826876835,1.1178096290883317,864170.0,29196796598.88292,-3508165515.79261,-28985267056.736683
857,5.754296804748308,1.117955249223991,863893.5,29202106104.20428,-3519319052.791314,-28989263431.930534
858,5.762836576029376,1.1181002983139299,863848.0,29074066036.084797,-3523956245.8752823,-28859713239.181297
859,5.771425140408923,1.1182453708058109,862914.0,29084479173.71097,-3565068582.6339273,-28865155721.16568
860,5.780082582263435,1.118389880793986,863276.5,28964727392.60723,-3628289648.581579,-28736578556.85063
861,5.788770921536687,1.118534298265433,862978.0,28940627375.493633,-3641576362.3194427,-28710604913.247086
862,5.797450228371628,1.1186788004548982,862900.0,28955863304.603073,-3641834671.4607334,-28725930097.05004
863,5.806131226956154,1.1188234200733336,864334.0,28972676607.7226,-3639263417.518816,-28743203572.21139
864,5.814891039772547,1.1189681543109078,863945.0,28953301319.555416,-3641845252.5361032,-28723346261.491707
865,5.823585553347203,1.1191127392953695,864286.0,28955521420.775646,-3593469413.8574047,-28731675870.381607
866,5.8323331770481,1.1192580816432587,864690.0,29089290119.24729,-3611051746.954957,-28864287708.560413
867,5.841165826026416,1.1194035133508207,864225.5,29077577458.8677,-3665709148.216075,-28845590431.071712
868,5.850082384040208,1.1195491163315283,864009.5,29096318063.50591,-3735441284.9629335,-28855540252.424572
869,5.858964734629273,1.1196946667753969,863576.5,29103529388.61454,-3716076188.3857174,-28865311372.581154
870,5.86784640870821,1.119840665042947,863699.5,29209486264.871292,-3712714707.747801,-28972570430.608635
871,5.876762680814173,1.1199866048702725,864086.0,29188443759.929974,-3741204079.230255,-28947688010.68828
872,5.885673606052234,1.1201326573524437,863423.5,29226936717.798443,-3728630823.0601635,-28988120706.44664
873,5.894572158722787,1.1202783749190057,863271.5,29193142359.271885,-3720863480.756913,-28955046809.94807
874,5.903441212243716,1.1204246858798685,864117.5,29310512308.263138,-3666762555.809643,-29080250757.72486
875,5.912355072556974,1.1205711077082496,863980.5,29308502012.377007,-3686029472.3706665,-29075788500.715195
876,5.921384886057037,1.1207174789591237,863272.5,29258099600.570038,-3780844810.878504,-29012783471.30674
877,5.930376427166594,1.120863871498866,863223.0,29252364548.376457,-3740940772.002179,-29012173200.42543
878,5.939366815033208,1.121009819625494,863022.0,29152216836.78686,-3760683776.3343287,-28908631998.651463
879,5.948428705605733,1.1211555341257025,863013.5,29068434170.25608,-3823689426.8810387,-28815850920.58309
880,5.95752417239917,1.1213012511739087,862500.5,29022892503.89543,-3841426076.9773836,-28767546558.36656
881,5.9665979350686715,1.1214468616487576,861915.5,28992219404.524994,-3834541425.1862574,-28737520388.13798
882,5.975698788126334,1.1215924783785927,862065.5,28956653957.584213,-3855271640.6338882,-28698862155.07858
883,5.984740356048738,1.1217380077036871,862298.0,28959736952.6537,-3819289611.7697296,-28706783017.752514
884,5.993808786955679,1.1218833161623074,862278.5,28897815773.648617,-3855303779.20271,-28639490031.384987
885,6.002837846266542,1.1220287263671653,862135.5,28923541544.287758,-3813727673.118788,-28671008644.612206
886,6.011905925178447,1.1221737338441145,862746.0,28830528139.09002,-3838318946.484356,-28573880738.253258
887,6.021003976189958,1.1223190153874512,862346.0,28846798217.018627,-3856253356.1363974,-28587883402.35555
888,6.030083393707844,1.1224645032531098,863409.0,28878411103.975025,-3846188987.331377,-28621136563.10523
889,6.039227259602201,1.1226100915624448,863554.0,28875106729.86718,-3886804489.0795536,-28612314473.40274
890,6.048430205642663,1.1227562660269412,863349.5,28970555000.0671,-3924343480.1775904,-28703529142.973003
891,6.0575634623827135,1.1229021310646625,863519.5,28920401368.498295,-3896696573.947173,-28656681090.552452
892,6.066678523560408,1.1230480968564793,863058.5,28934604055.22692,-3870994709.5618973,-28674495841.972496
893,6.075864322231389,1.1231947941994673,862713.0,29022672603.771812,-3890075037.240139,-28760786520.371243
894,6.0850467386770015,1.1233413751403853,862472.0,28925486362.77672,-3876317423.5954237,-28664576127.246544
895,6.09414975055778,1.123487891550245,864017.0,28920684140.869648,-3829042468.1585503,-28666084576.60354
896,6.103293073879576,1.1236350912313418,863735.5,29055316397.80069,-3845464478.49695,-28799718990.31176
897,6.112466883796896,1.1237819741012522,863419.5,28982633875.263767,-3868626427.3794327,-28723279685.87446
898,6.121672554713767,1.1239295402498573,863322.5,29110593668.22215,-3878718480.5219564,-28851034759.002888
899,6.130824275821071,1.1240768621916384,863909.0,29103203847.694355,-3852715490.1200466,-28847063239.654755
900,6.140056272631473,1.1242248668841484,863623.5,29181136205.251682,-3882717304.88441,-28921673820.16127
901,6.149283942637571,1.124373282122612,863108.0,29209315998.42356,-3881764600.7983055,-28950233931.347633
902,6.158494807761113,1.1245217332006054,862830.0,29223711465.603844,-3878286069.6739807,-28965224131.47598
903,6.167641229809724,1.124670035902581,863258.5,29209759915.51809,-3812419402.41473,-28959895245.361282
904,6.176748449783776,1.124818238373342,862747.5,29197927326.503235,-3781723607.1780577,-28951986576.445435
905,6.185813841255978,1.1249663393072293,863199.5,29202906185.995262,-3763172560.3556404,-28959424407.073887
906,6.194946188108217,1.1251145032658838,863293.5,29198959224.430183,-3811495497.447013,-28949122989.52902
907,6.204008991899126,1.125262452973132,862623.0,29157067404.738106,-3758490608.748269,-28913808603.99391
908,6.213137918667117,1.1254105242555916,862719.5,29139422511.740818,-3808777954.8641376,-28889429811.062187
909,6.222277528818243,1.1255587215656961,861752.0,29119548674.644955,-3826446071.4431705,-28867047397.982254
910,6.231365428418971,1.1257066360624128,861432.5,29084297435.746826,-3819214917.8563137,-28832446215.02333
911,6.240457796272479,1.1258545096840653,861393.0,29051370568.374462,-3797800059.9285746,-28802063235.223625
912,6.249594854383022,1.1260023542287616,861101.0,29030899774.124767,-3821526875.8457794,-28778274340.767303
913,6.2587376326485735,1.1261502581409537,860593.5,29053796882.803577,-3810707087.074435,-28802805849.49542
914,6.2678512255769085,1.1262981717933096,861138.5,29066480800.64327,-3785925848.735916,-28818866591.211334
915,6.27697188756061,1.1264459797335682,860733.0,29052651699.552933,-3795264035.4877625,-28803689723.305744
916,6.286104213970953,1.126593314036963,860486.5,28939141018.611736,-3832889125.210253,-28684191532.078106
917,6.295205315457909,1.1267406083321023,861022.0,28943218435.049793,-3808463642.9872866,-28691557958.03097
918,6.304316297341076,1.126887792772074,861837.5,28917203388.082596,-3843932350.8739967,-28660579824.379684
919,6.313363226534006,1.1270349956551087,861916.0,28930907894.39937,-3788123883.0443535,-28681833083.694786
920,6.322393637252531,1.1271822389837434,861927.0,28948814611.466824,-3776375056.6212273,-28701443497.510784
921,6.331507876732168,1.1273296420606636,860712.5,28933017974.819492,-3838060871.3733177,-28677322362.432323
922,6.340740177054238,1.1274775466515485,860635.0,28976553422.03554,-3886567664.2766905,-28714721659.99661
923,6.34992619527661,1.1276252286196349,861182.0,28935297930.097775,-3846577891.60242,-28678481564.185997
924,6.359062242996695,1.12777254159361,861803.5,28891234185.85115,-3855779589.0770855,-28632784994.51548
925,6.368219329299812,1.127920096986564,861020.0,28923738842.055424,-3852347764.6542435,-28666044116.752296
926,6.377325371479051,1.1280674001538058,861490.5,28906133109.716507,-3843617876.318037,-28649452577.274445
927,6.386355413671843,1.1282147883558349,861052.5,28954716529.016808,-3785400700.913335,-28706207530.937347
928,6.3954228637803885,1.1283623434967283,860858.5,28978406190.25441,-3800646614.0559587,-28728089227.138657
929,6.404494991837083,1.1285104636075203,861391.0,29066472307.16248,-3779365683.3370533,-28819719072.44513
930,6.413640547190308,1.1286589286043396,860969.0,29108186930.844604,-3808354572.527855,-28857979517.819656
931,6.422805328238532,1.128807029609291,860183.0,29032382607.066895,-3822154031.43941,-28779686905.92502
932,6.4319438121654695,1.1289550589319115,860227.0,29026718922.989918,-3814600488.503955,-28774975839.214294
933,6.4411079324813345,1.1291030282295373,859481.0,29022788971.0385,-3844610096.1532364,-28767016752.975803
934,6.450316282867432,1.1292512225303162,859463.5,29053454971.642986,-3875294464.28224,-28793842025.75943
935,6.459511793370549,1.1293987650265116,859060.0,28914798051.26062,-3860953002.653244,-28655864814.31834
936,6.468672987654499,1.1295461811674767,859990.0,28898593530.575935,-3853309021.742613,-28640543249.53356
937,6.477812380087819,1.1296940326192022,860582.5,29013629804.660076,-3821411572.363037,-28760867998.662163
938,6.486994244764225,1.129842120996568,860506.0,29038782048.92187,-3837936760.227721,-28784042528.965244
939,6.496193220261987,1.1299902885635968,860825.0,29032562130.979115,-3840923564.512,-28777369060.78697
940,6.50543184656631,1.1301386005981742,861476.5,29021644537.818012,-3821966645.9298315,-28768879412.254868
941,6.51458065302728,1.1302869316423234,861591.5,29054303753.346245,-3750631351.3494473,-28811201485.845474
942,6.523741776690441,1.130435275130673,861086.0,29040615327.473454,-3754641070.785939,-28796874987.19008
943,6.532858435618719,1.1305835171302312,861148.5,29037712999.499893,-3709889443.2822313,-28799748203.065044
944,6.541963378694297,1.130731191939596,861389.5,28926817419.531784,-3692631706.2117233,-28690159238.059437
945,6.551080379304711,1.13087889874521,861171.0,28899557904.648304,-3708315369.842534,-28660649751.914383
946,6.560291364209313,1.1310267737887576,860732.5,28891944269.184612,-3769679357.8901377,-28644963976.105232
947,6.56948359742359,1.1311746451250686,861202.0,28896711430.04295,-3762399361.161834,-28650729179.521835
948,6.578589863807358,1.131322562549664,860874.5,28929530042.15796,-3691889822.1670446,-28692989701.33819
949,6.587746605185621,1.1314705149442135,860893.0,28906178424.266243,-3714222230.8910427,-28666560733.98185
950,6.596990982663871,1.1316187028965383,859521.0,28924156741.956356,-3778535688.1133413,-28676288310.848618
951,6.606273249067075,1.1317667633496078,858994.0,28870519144.658302,-3810290862.6452293,-28617976155.27911
952,6.615556203011321,1.1319149689894925,858920.5,28869275849.971,-3792996047.2171993,-28619019359.291706
953,6.6248233163458705,1.1320632217714381,858736.5,28867991791.172382,-3781322370.1655416,-28619268879.342144
954,6.634158870650048,1.1322117367500302,859744.5,28873519604.435535,-3807083937.924693,-28621429842.642715
955,6.643533469687137,1.1323600668482001,859442.5,28835636630.555683,-3843952729.214423,-28578277892.570953
956,6.6529216657782015,1.1325084647173533,858872.5,28857506803.323853,-3863830523.4923515,-28597666208.794228
957,6.662274186590285,1.1326568483208919,858982.0,28867562792.483437,-3841523110.9175367,-28610817565.4989
958,6.671656539887956,1.132805379774386,858154.5,28899842344.70853,-3851157708.967146,-28642092658.352867
959,6.681049133030243,1.132953881742944,858114.5,28896009573.503056,-3881539409.4303265,-28634123368.54438
960,6.69052628343123,1.1331024367592686,858854.0,28821468025.33983,-3950768788.7595425,-28549403585.949913
961,6.700070668593193,1.1332510386722445,858319.5,28786909188.236855,-3997968057.4038553,-28507935597.369617
962,6.709650627723931,1.1333998897369357,859103.0,28804617036.866535,-4017847798.3807793,-28523023362.00685
963,6.719210266044107,1.1335481875742401,859097.0,28678990969.27449,-4029939976.8500814,-28394437955.323456
964,6.728826993507428,1.1336967297284397,859301.0,28714623275.430664,-4043441495.8672895,-28428509822.349167
965,6.738420142535456,1.1338453016995411,859351.5,28706537147.087337,-4019240697.7312603,-28423774893.402283
966,6.747969997142237,1.133994382687301,859738.0,28793296320.479446,-3956631595.0476503,-28520150410.192543
967,6.757500560318791,1.1341435050849153,860140.5,28792582176.965633,-3922835920.3585606,-28524097650.21961
968,6.766991411784512,1.1342927469080861,859845.5,28787613352.553886,-3898102840.4008265,-28522473188.378983
969,6.776490342141909,1.1344421860291483,860938.5,28808201338.88354,-3912391664.728222,-28541297374.91652
970,6.785974411781435,1.1345923408182628,859888.0,28951639725.707016,-3872914269.7517967,-28691426905.371742
971,6.795546017223078,1.134742737995463,860318.0,28959392182.869526,-3923547738.6308403,-28692371263.873077
972,6.8050686385170325,1.1348931544879992,860584.0,28987798032.428032,-3906325925.790531,-28723388597.627808
973,6.814605532325379,1.1350435954118532,860820.5,28996078619.46841,-3922076410.380392,-28729599578.440536
974,6.824214310232648,1.135194355880876,861159.5,28986313564.282368,-3943794364.3272104,-28716769666.151535
975,6.833855785743466,1.1353453171743026,861067.0,28981299570.71426,-3982683018.921419,-28706340079.819954
976,6.843524601982735,1.1354964452983518,861277.0,28994465072.10641,-3996037888.4171295,-28717776480.987057
977,6.853136214199005,1.135647422767291,860714.0,28978550920.60155,-3945663921.3979807,-28708677254.051174
978,6.862695056535144,1.1357984337472318,860613.5,29004601309.48061,-3923458761.5506372,-28738012604.70765
979,6.872294546133142,1.1359495165620648,859104.5,28999087450.651405,-3951230998.8098373,-28728641571.86295
980,6.88189764554231,1.1361007117087045,860222.0,29011896329.656998,-3936770534.307846,-28743555215.09075
981,6.891542493742795,1.1362515599496383,860729.5,28930375462.584988,-3975622208.729618,-28655907810.7743
982,6.901147883555349,1.1364027113037496,860774.0,28974189913.267883,-3926918152.7824383,-28706845785.48229
983,6.910792110581061,1.1365544817021522,860657.5,29073213673.986908,-3962758172.1270924,-28801880164.366688
984,6.920389784340028,1.1367064240074158,860787.5,29145278279.71991,-3904760429.6331806,-28882522258.097267
985,6.930011236405539,1.1368583708818316,861377.0,29141922167.895138,-3932542499.692232,-28875365575.655876
986,6.939730479084022,1.1370104662128513,861530.5,29136086037.52486,-3998744808.598007,-28860380273.68596
987,6.949541370891179,1.137162814241648,861039.5,29143161305.20423,-4054326710.5671587,-28859769330.07495
988,6.959255831613865,1.1373143675447392,860660.0,29011250235.778107,-4017857952.554476,-28731680384.48204
989,6.968949071373342,1.1374658318853104,861452.5,28994997918.43988,-4002298049.572979,-28717442689.291077
990,6.978588240399274,1.1376172612542277,860711.0,28989104441.34814,-3942884573.397895,-28719711655.102867
991,6.988228610534088,1.1377689071607995,860426.5,29022628916.592247,-3942388251.980654,-28753618278.416046
992,6.997853925434126,1.137920339811507,860009.0,29000279805.848896,-3959589864.6398506,-28728694312.853283
993,7.007481604027297,1.1380710908981229,859263.0,28849534715.859203,-3963063221.7102966,-28576035120.749214
994,7.017089781724307,1.1382218572566387,859411.0,28855659442.215866,-3948529630.8801756,-28584229840.931572
995,7.026692011448391,1.1383725786508145,860026.0,28839285827.77926,-3943418394.1959524,-28568406648.335617
996,7.036417215079039,1.1385236850400224,860169.0,28890779615.42867,-4038571741.775758,-28607115986.652676
997,7.046254894943348,1.1386751494178473,860435.0,28911320897.365105,-4112968172.783249,-28617266970.136967
998,7.056062957105985,1.1388266492839103,860840.0,28909214110.310917,-4061103663.860914,-28622545266.051643
999,7.065922745726221,1.1389783509141838,860197.0,28949087943.17974,-4104780711.270561,-28656595541.940006
