反復回数,∂J/∂θ,∂J/∂s,目的関数J
205,-1509372299.6795106,-647195646.8409977,915049.5
206,-1524644498.4014058,-651501735.1777661,915233.0
207,-1521086150.4478176,-651480043.061983,913789.5
208,-1516340505.747742,-651356489.7630944,915266.5
209,-1520658623.4825003,-650314793.7032773,915188.5
210,-1524198060.6156938,-647578704.9590579,913911.0
211,-1514076192.381382,-643303236.406805,914575.0
212,-1517737542.9844608,-641932359.8841379,915027.5
213,-1518778750.6971707,-640869874.8195257,916383.0
214,-1510698743.513182,-638029604.8095376,915216.0
215,-1509307253.9740462,-637407974.9442906,916232.5
216,-1508982205.1830764,-638067452.9741747,916189.5
217,-1525902335.213338,-647214633.2681541,915708.0
218,-1546186160.4533272,-656628971.271997,913918.5
219,-1544694770.1747274,-659122676.4319263,914090.0
220,-1529674752.674707,-656524367.2091136,913301.0
221,-1526906092.4359026,-656749291.8366582,913614.5
222,-1517518297.6466289,-651675729.5055988,913743.0
223,-1516465252.9801917,-655129938.354537,914770.0
224,-1541214346.9427454,-665423407.3398848,916079.5
225,-1537655388.0846765,-662893774.4580628,916239.0
226,-1483299046.3176765,-638597105.9559175,917157.0
227,-1467053126.665709,-631807037.3725886,917056.5
228,-1466102030.3600495,-630072997.3336478,917236.5
229,-1468513961.977989,-633095185.6514332,918109.5
230,-1469322088.6401453,-633157982.5680776,918178.0
231,-1473685133.9813118,-635403286.7754934,918295.5
232,-1485198460.1557927,-626632219.7792953,918219.5
233,-1496583132.751666,-631389954.3104662,916833.0
234,-1501059197.0478344,-634122192.2514396,915872.5
235,-1490012307.6978102,-630063716.9317819,916046.0
236,-1495649980.235522,-636296884.9247189,917041.5
237,-1501072836.241415,-634975277.2117314,917943.0
238,-1503334814.846606,-632327161.8470695,918552.5
239,-1498898110.9184895,-631775871.6124585,919361.0
240,-1491021220.4767156,-632007350.6712637,919658.5
241,-1480477340.429414,-624392803.6149858,918416.5
242,-1478926210.820857,-624401186.9933977,917229.5
243,-1480180925.4465296,-623562314.3790267,917030.0
