反復回数,∂J/∂θ,∂J/∂s,目的関数J
216,21376915.66845993,-2001332838.2183828,859126.5
217,21322613.998817787,-1999207539.7961223,859818.0
218,20341689.555052273,-1998836705.2171571,859223.0
219,19721401.419054188,-1997902458.7942896,859843.5
220,19594649.438821733,-2006702517.5236838,861178.0
221,20213797.623651065,-2004232700.2887034,858679.0
222,19967389.73484458,-2003664881.0416796,859905.5
223,20374731.622694664,-2005148246.271318,863318.0
224,20642524.54260485,-2014515035.806811,862209.0
225,20113894.955186427,-2020483168.0423045,863589.0
226,19869251.521522455,-2016967407.061626,861923.5
227,20310065.235018827,-2016937345.1600342,861280.0
228,20982792.89415984,-2015740783.6510458,861880.0
229,20264637.825976208,-2013305706.304363,862241.5
230,19232945.724542424,-2011247078.1021116,861716.5
231,18342293.91369836,-2011108597.1912642,861270.5
232,19105125.59633302,-2013826120.725501,862789.0
233,19010385.41534873,-2014302067.6955576,863805.5
234,18797453.146579184,-2015204353.495596,862315.0
235,19212562.44986938,-2015555722.354055,863836.5
236,18548888.500476018,-2027715239.2255309,860949.0
237,16938501.52265154,-2027725841.2625113,859412.5
238,14987761.637312539,-2026520592.9851398,858633.5
239,14658293.742318928,-2026633587.2424905,859267.5
240,14074421.656204872,-2027838898.3764243,859014.0
241,13925953.045161664,-2030412293.2658162,860162.0
242,13826431.91227986,-2028451618.4753942,859362.0
243,14942279.73900602,-2028876184.412137,859669.5
244,11226093.704425417,-2029503104.2807171,858953.0
245,9459459.746359482,-2026339164.2352114,858716.5
246,8792230.351884425,-2024225609.580192,856519.0
247,9594700.020350717,-2025895862.2273138,856682.0
248,9541710.359727412,-2026007161.5648384,856268.5
249,9887903.214853637,-2027022342.6253629,858560.0
250,9819742.0590294,-2025168420.4489532,856043.5
251,10198571.174831659,-2022678868.7685623,856025.5
252,9831782.796941519,-2026700027.33602,857947.0
253,9371286.726955041,-2026729470.783724,855997.5
254,9563814.18896062,-2025337478.9059439,855883.5
255,8854309.876297012,-2022777843.584265,856323.0
256,8817456.3979429,-2035388685.211277,857963.0
257,8842537.648350231,-2039597218.0689077,856353.5
258,8218106.095064491,-2037560649.166256,857942.0
259,7951234.580308512,-2038558672.6038573,859117.0
260,7923000.402418166,-2037826536.757444,862268.0
261,7510268.035138041,-2038080054.9774625,864365.0
262,7613037.859964713,-2036520897.8292882,865148.5
263,8167919.005059101,-2035327171.543847,866565.0
264,7970389.781395495,-2034375260.0057073,866710.0
265,7372171.008928895,-2033395718.3293223,865963.0
266,6607687.421820298,-2033574558.302503,866648.0
267,6857205.075839728,-2036817152.446753,867442.0
268,8920496.79779964,-2046889876.813251,865422.0
269,8811825.194620006,-2044898850.6214743,862021.0
270,8605186.859191872,-2042373775.4752278,862408.0
271,8566295.735459946,-2041527443.4196775,860066.0
272,7340700.253730267,-2039740726.1038027,861132.5
273,6073888.552974604,-2050194420.041129,861766.0
274,5834116.565920867,-2054262960.5873744,859110.0
275,6116013.491131321,-2054639679.4863248,857387.5
276,5472034.352706447,-2053110212.9160814,857493.0
277,6664377.558682039,-2050703844.1577177,857814.0
278,5980502.99783203,-2047459033.9507415,854932.5
279,6567038.673203565,-2044898337.5975213,855738.0
280,6497006.451094642,-2044564040.9177108,856972.5
281,7597166.179846659,-2042577738.4621592,856315.5
282,7295924.811154053,-2039656703.4540582,855006.0
283,7833716.66093754,-2039970195.9877882,854384.0
284,7606286.067602068,-2040289171.3269262,853405.5
285,8267827.575071946,-2045062131.3530369,854524.5
286,8277280.009006903,-2043116693.4492478,857437.5
287,8342624.832655005,-2041096862.5117035,861069.5
288,7868777.943707012,-2039265663.0708284,861949.0
289,8223797.119431827,-2038441128.7589452,862944.5
290,8342739.394736644,-2039006539.956053,862397.5
291,7754232.386720335,-2038086929.0516827,862368.5
292,8464262.250655267,-2038549388.3851116,861346.5
293,8305392.207703881,-2037880878.7003708,863173.0
294,7854751.404551405,-2034764519.6359906,863079.5
295,7950226.7412629835,-2033528962.9290617,863458.0
296,9505843.085515842,-2032378587.7036414,864348.0
297,9062352.670047227,-2033109975.0228617,863847.0
298,11249191.324930988,-2035125632.085948,864863.0
299,11301293.515676297,-2034049629.03107,866359.0
300,10233149.934288338,-2032191987.9473398,866070.0
301,9641541.240358844,-2031967126.1867554,867074.0
302,9535287.710633561,-2029663657.3547316,867477.0
303,9529758.678619556,-2029561501.419499,870057.5
304,9642403.082888015,-2027083461.1819754,868945.5
305,9528236.506197922,-2026327266.7050884,869109.5
306,9494572.925200827,-2026300447.7536356,868769.5
307,9574991.580458552,-2026309884.353957,866895.0
308,8911945.42467264,-2026787699.4346304,866597.5
309,6644651.804940999,-2026744456.2852106,865359.5
310,6122810.801945891,-2023213174.601206,862713.5
311,6248522.2232552245,-2020447669.135951,862399.5
312,6355106.9080006685,-2019396736.8385959,860560.0
313,5370412.975941423,-2018913205.6250908,861497.5
314,4504327.828239609,-2019082674.9017568,862003.5
315,4648673.678574514,-2022025584.7428918,864010.0
316,6111540.743659377,-2023273045.2478943,863993.5
317,5158747.804854285,-2022116782.3119884,865850.5
318,5091702.908029167,-2021585442.5004551,867742.0
319,5265864.970099449,-2019846086.3974664,871982.5
320,4750835.238799239,-2019588015.3460674,871310.0
321,3782626.9619635995,-2022263070.92915,873523.5
322,3855072.1701490544,-2022684245.7199461,873353.5
323,3646069.6028956026,-2023463163.1764076,870130.0
324,2512977.948781535,-2022036669.4352534,870105.0
325,1719922.2469285913,-2020659050.0810804,871912.0
326,1402607.170501735,-2020329992.5738945,871619.0
327,1341199.8172920085,-2020288814.4368656,871098.0
328,1276281.6001784112,-2021338315.7787886,870697.5
329,1633126.609108884,-2021345666.025844,871041.5
330,1680568.725649869,-2020838935.2576432,871535.5
331,2863882.8419527058,-2017597924.454535,873400.5
332,4488477.124095835,-2015570515.9337318,873195.0
333,4998047.26055447,-2015019946.4358833,875708.0
334,5143626.937174365,-2015359614.658023,878097.5
335,3325413.2710267715,-2014633856.7641923,878065.0
336,2310730.2255258933,-2012872608.7620552,876628.5
337,1923097.6618034057,-2013658342.2371912,877593.5
338,1952161.5603363402,-2012940468.2522626,873689.5
339,2079506.6714140195,-2012246441.3483753,872340.0
340,1503883.8431033045,-2013542854.1096017,872159.5
341,1934984.2112041358,-2011875606.5357745,871900.0
342,1212404.0610702224,-2012226755.1105711,871209.0
343,1872821.4633351788,-2011889321.612163,871882.5
344,1651303.3662348054,-2009696404.5892735,874496.5
345,2690138.8114565946,-2008075220.6378841,874730.5
346,3011649.288934175,-2003917695.6002007,875482.0
347,5956244.042543557,-1995752884.9186754,878020.0
348,8392002.147042703,-1993798522.2537398,880261.0
349,8786929.481395002,-1993933671.6092198,880669.0
350,4679239.719809264,-1991795310.7493408,881260.5
351,5246551.0588038415,-1990241269.0608957,881013.0
352,5277433.097008392,-1988725613.2341166,880616.5
353,5885000.194600716,-1986935056.7758696,879887.5
354,5556385.054132022,-1986565635.7089992,878470.5
355,5746597.624691889,-1986809601.9504256,880559.5
356,5679995.260342486,-1987456553.9067225,879851.5
357,5380441.875112258,-1987230684.193675,881319.5
358,3119200.7222637534,-1983191766.2759004,882557.0
359,2921145.7305063307,-1981806633.287671,883542.5
360,3370514.317551788,-1977076412.965377,885034.5
361,2292462.863096215,-1975568950.4628606,884586.0
362,2154852.37478156,-1976346865.2346516,885919.5
363,1802276.8932835497,-1977588178.2048569,884854.0
364,3206065.7954625264,-1978704523.171967,884939.5
365,3735395.3522081897,-1979930240.5895703,883093.0
366,5130731.755484056,-1979457287.2240515,883982.0
367,5041705.961367805,-1979181186.0324743,883187.5
368,2759139.8901627623,-1975088555.8299441,883179.5
369,1744311.396978628,-1976136524.003901,881415.0
370,1251924.5849299952,-1977345343.9477777,880070.0
371,1068777.9418348186,-1977967012.9404907,880217.5
372,812890.4054674655,-1977536596.5466306,881329.5
373,514407.5371892061,-1976417693.3567233,882940.0
374,456650.9366332628,-1976474907.3142462,884689.0
375,169534.69994608313,-1976273108.1083038,885794.5
376,-1812883.0000108033,-1973161360.1649108,885821.5
377,-1662591.4722694904,-1969488966.9971066,887794.0
378,-1962464.2245748714,-1967416996.722877,890536.0
379,-1355363.6814551838,-1967813873.434298,889985.5
380,-3341190.260407347,-1964694789.4752913,887412.5
381,-3738066.0299715362,-1963106211.0050735,888831.5
382,-3574942.817246968,-1961475971.1998515,888711.0
383,-4441070.137177416,-1962241871.5419152,887094.0
384,-4466569.694524091,-1964069860.748876,886343.5
385,-3600739.744330126,-1965692900.853034,886077.0
386,-3290845.8268728964,-1966679746.014878,888315.5
387,-3666962.4336151816,-1963551002.4173996,887196.5
388,-2366494.368846964,-1963561253.7078953,887224.5
389,-2496988.415126778,-1963195193.7380712,890304.5
390,-2469669.3793703113,-1962860418.4119346,890173.5
391,-2569388.190828303,-1962236695.6923058,892089.0
392,-2848826.422462987,-1961498473.688867,890325.5
393,-3077729.7611777782,-1959110786.5533075,889809.0
394,-3461295.0000370406,-1957659550.361962,890488.5
395,-3521444.368040437,-1956957849.2573678,891452.0
396,-5503723.108343314,-1957556417.689336,892726.0
397,-4287276.078238025,-1956591767.3002496,892972.5
398,-3625249.6196827777,-1956768542.6909013,893157.5
399,-2872446.4530013055,-1958041655.3463178,892318.0
400,-2684166.011343698,-1955935012.1208193,892398.0
401,-4783079.5795070855,-1953613709.3230553,893422.5
402,-7025372.879860784,-1952400758.4055352,892105.5
403,-7997068.871933758,-1951654812.6398177,891170.5
404,-9170999.948205402,-1950682344.349992,892713.5
405,-9896649.523397077,-1951157675.1637902,893692.0
406,-8906270.173888966,-1950188510.6030269,894714.0
407,-8784160.217731873,-1944803650.0972233,895914.0
408,-8717590.071959395,-1938488928.9312408,896137.0
409,-8319075.813839359,-1930536059.0133874,892187.0
410,-9566055.449834147,-1936071067.4470217,892510.5
411,-10069923.835933574,-1936991896.847894,893086.5
412,-10112331.55761559,-1935888133.832885,894056.0
413,-9731852.802997718,-1934390209.3088713,891308.0
414,-9856511.71759712,-1934523167.572692,891577.5
415,-11632684.88387699,-1933556797.3345554,892938.5
416,-12567434.528389819,-1933109298.8537009,895143.0
417,-12589001.753166027,-1933474255.8863544,895013.5
418,-13080919.943678468,-1934029342.236068,897438.0
419,-12880827.823123934,-1934566763.2735815,898255.5
420,-15066636.968294846,-1929779025.1058247,895133.0
421,-17003271.56782577,-1924437694.8042643,894218.0
422,-16967013.610385653,-1917091440.4483922,892171.5
423,-16665546.91970869,-1917241920.9906669,891434.0
424,-19373632.215900503,-1920168150.8721225,890939.0
425,-18559535.20221011,-1918830683.4374256,892394.0
426,-18034297.095413573,-1918983312.0599015,893347.5
427,-18578379.17959076,-1918979665.3824127,893544.5
428,-21008491.17973608,-1916383453.7524993,893457.0
429,-18807572.757286966,-1911994975.1956797,894833.5
430,-20860100.336924944,-1905410130.0421255,896039.0
431,-20868121.308913484,-1900165072.8095934,895040.0
432,-19769372.928092442,-1897989816.179561,897315.0
433,-20834241.24598869,-1902964020.0409527,897600.5
434,-20431317.20637931,-1906206932.2751212,899591.0
435,-20539198.24384819,-1905732417.937888,899849.0
436,-21507247.75351074,-1904952248.5230513,901847.5
437,-21418794.617636815,-1905527944.8123617,898526.0
438,-19058333.846094508,-1905145705.9790554,898947.0
439,-19815422.610396188,-1903058041.8650558,898132.5
440,-19132565.751097307,-1903930080.8138032,898608.5
441,-18835193.402920518,-1904375847.7679493,899627.5
442,-18819974.669803273,-1903424049.062869,899204.5
443,-19884364.113111995,-1897986300.5005097,898616.5
444,-20460220.912449054,-1891628408.2788153,898969.5
445,-21367845.474331975,-1887740832.3509426,896838.0
446,-22533226.58590209,-1891412157.7135189,897239.0
447,-24879434.212678865,-1898234715.0540497,896628.5
448,-25401286.57064676,-1898504349.9363804,899839.5
449,-24284011.657104924,-1897923162.3765416,900307.5
450,-22794953.27788203,-1897592433.2858949,900543.0
451,-23541138.593775928,-1895167340.3788059,899378.5
452,-23106473.44399798,-1895059706.9147487,898867.0
453,-23190077.269219182,-1891466313.980239,897929.5
454,-24787098.880986616,-1887827283.7163455,897105.5
455,-24781912.943481106,-1887305913.5972707,897748.5
456,-24451539.917825654,-1890385796.4510272,898575.5
457,-23605776.315566458,-1893006709.90938,897308.0
458,-23298533.15863278,-1892891620.8542352,898537.0
459,-23549500.761559155,-1892821774.8868227,901461.0
460,-23947629.63867985,-1891639465.9899719,903937.0
461,-23446009.47158157,-1889511350.6601477,903273.0
462,-23756625.985951148,-1889710035.949581,903611.0
463,-23935898.10867286,-1888900985.7663288,906621.5
464,-23831605.36184166,-1889402323.037527,906273.5
465,-24058486.392341807,-1888428940.573,907144.5
466,-24139728.970127717,-1887657949.3251524,907666.0
467,-25710842.737398803,-1883392069.2666411,910116.5
468,-26876245.812206175,-1884016190.9849079,908292.0
469,-28335404.29972977,-1887287632.6814988,907022.5
470,-30149179.107448965,-1894909210.7514021,904759.5
471,-29297511.346503936,-1895342794.3030026,903152.5
472,-30194853.586636983,-1895798910.904688,901905.0
473,-29535107.559678115,-1897695516.375635,901730.5
474,-29051573.91358822,-1897778771.198576,903039.5
475,-28914407.918022126,-1897112823.2234156,900094.5
476,-28843020.331314996,-1894952837.2129655,899772.0
477,-28686103.90377736,-1893235876.167872,901956.0
478,-29014158.542574033,-1897877157.3140473,902911.0
479,-27749413.325321153,-1907551461.2090783,907414.0
480,-28235911.39426542,-1919045363.8688357,909045.0
481,-30673650.117422707,-1927403230.9726005,910186.0
482,-30321595.545596607,-1929226111.2644982,910816.0
483,-32352348.51001095,-1927477014.425386,911209.5
484,-32696332.560275868,-1926830641.980649,909798.5
485,-33063602.79337272,-1926298706.3906493,910895.0
486,-31670934.718274742,-1925141885.0025692,911560.0
487,-31688333.49220956,-1926197662.0293422,912356.5
488,-33176231.392847873,-1925636278.1448643,910668.5
489,-30290946.96298836,-1925225832.8183205,908851.5
490,-30287888.040995844,-1924418502.3271413,909497.0
491,-27721113.97900758,-1925362941.6585033,910746.5
492,-27828487.281954862,-1929015219.554788,909312.0
493,-27958631.969362736,-1938111775.8790207,907936.5
494,-29206633.369496115,-1952341913.55155,907653.0
495,-30524323.59501811,-1960709252.3961418,906020.0
496,-30637857.62037789,-1961605271.1030016,907428.5
497,-30881700.63013704,-1961706717.8019183,908903.5
498,-31658831.966503397,-1961407766.8237984,906616.5
499,-31353208.78434994,-1962057211.458687,908134.5
500,-29874429.847526908,-1961505098.4423647,906610.0
501,-29701194.756380893,-1960523985.491196,907479.0
502,-27387013.766126744,-1958125117.7401109,907246.0
503,-29181925.093937926,-1959487359.5486002,907449.5
504,-29221531.017947167,-1967388152.4322786,907917.0
505,-29455302.55597181,-1972668674.982824,909565.5
506,-31823937.749804996,-1976258576.6239562,911987.5
507,-32045537.675987147,-1977854899.4607658,914415.0
508,-31758728.294697434,-1977322689.9979837,912986.5
509,-31678866.392211184,-1976719871.9589987,913000.5
510,-32105317.869912162,-1976110649.0555844,913751.5
511,-32279056.868457265,-1974035363.7168095,915463.0
512,-32471991.836233065,-1973877070.582415,916485.5
513,-31531482.76221735,-1971027253.5512977,918347.0
514,-30152292.608884856,-1969846218.8193488,918244.5
515,-31012696.197699033,-1969137074.1008615,914881.0
516,-29879167.23589787,-1968009952.9497223,914118.0
517,-27833740.374272592,-1971695949.3416307,913242.5
518,-27429766.7383707,-1978666297.6554823,913802.5
519,-28394367.584793765,-1986653813.434611,912351.0
520,-30969830.834329803,-1993582158.3210802,913287.5
521,-31556278.44164154,-1993563714.6491313,911382.0
522,-31733336.432126302,-1995521684.9452577,909602.5
523,-31016948.313325036,-1996259742.5606587,909577.0
524,-30540295.16298277,-1996809179.2826684,909701.5
525,-31666767.12183181,-1995530488.8851955,912002.0
526,-31552737.86925152,-1994231867.7433064,913206.0
527,-31024505.394363225,-1993106704.2584012,916170.0
528,-30767958.288420938,-1992722239.69548,918685.5
529,-30940060.54346815,-1991792112.4106631,919546.5
530,-30450042.8030485,-1993465453.0127225,917382.0
531,-30577778.23923229,-1995110300.174314,916454.5
532,-32417080.749839336,-1999101376.2739177,917905.0
533,-34327425.273548,-2002274113.1420405,918851.5
534,-34078198.18289238,-2003816868.3583965,917482.0
535,-33797156.73430553,-2004171879.1332438,918399.0
536,-33643039.5254823,-2003672431.0384336,916752.0
537,-33188818.7747188,-2004580061.8796663,917625.0
538,-33389427.582027674,-2005833915.904626,916371.0
539,-33359742.500164416,-2007563387.1150937,915363.0
540,-35048914.5545663,-2008881245.0899959,915625.5
541,-35132937.82412606,-2011353453.8854582,917144.0
542,-35590491.861945614,-2012243893.1101625,916218.0
543,-35238407.154532135,-2014691164.0197759,916940.5
544,-34668203.70350437,-2016304320.3925557,919582.5
545,-33404376.28461206,-2016308759.321881,919956.5
546,-34044000.45966014,-2018081638.9845066,918961.0
547,-34247892.18394111,-2019978583.6281052,918118.5
548,-33796456.03173442,-2017672375.8329425,918334.5
549,-33919445.64863138,-2015816155.4816837,920040.5
550,-35296417.13235923,-2015512023.0276217,920830.5
551,-35419482.17614296,-2015176210.7187996,920519.0
552,-35387968.679515794,-2015437203.552616,920699.5
